Time(s)	Displ(microns)	Friction	EffectiveNormalstress(MPa)
12799.686000	4296.338000	0.460840	30.004888
12799.822000	4296.480000	0.460558	30.004695
12799.948000	4296.541000	0.460367	30.003699
12800.084000	4296.460000	0.460855	30.002816
12800.220000	4296.055000	0.460576	30.000573
12800.356000	4296.703000	0.461686	30.001885
12800.492000	4296.601000	0.460351	30.000588
12800.628000	4296.359000	0.461135	29.999154
12800.774000	4296.662000	0.461019	30.000432
12800.910000	4296.622000	0.460348	30.001071
12801.046000	4296.844000	0.460831	30.002610
12801.172000	4296.622000	0.461784	30.002253
12801.308000	4296.763000	0.461294	30.002316
12801.434000	4296.945000	0.460745	30.002466
12801.580000	4296.541000	0.460810	29.998963
12801.706000	4296.784000	0.461420	29.998634
12801.842000	4296.844000	0.460646	29.996566
12801.978000	4296.986000	0.460445	29.994090
12802.114000	4296.905000	0.460397	29.993551
12802.250000	4296.784000	0.460522	29.992790
12802.386000	4296.824000	0.461067	29.990855
12802.542000	4297.107000	0.460643	29.989123
12802.668000	4297.026000	0.460717	29.989107
12802.794000	4297.047000	0.461479	29.987646
12802.920000	4297.006000	0.461049	29.987289
12803.056000	4297.492000	0.461279	29.986007
12803.192000	4297.107000	0.461210	29.984502
12803.338000	4297.229000	0.461584	29.984653
12803.464000	4297.168000	0.461000	29.985531
12803.600000	4296.925000	0.461752	29.986776
12803.736000	4297.026000	0.461509	29.988716
12803.872000	4297.289000	0.461200	29.989186
12804.018000	4297.269000	0.460632	29.992391
12804.154000	4297.350000	0.460057	29.995002
12804.280000	4297.269000	0.460815	29.998083
12804.416000	4297.552000	0.460921	30.000620
12804.552000	4297.552000	0.461324	30.002393
12804.678000	4297.472000	0.461555	30.003204
12804.804000	4297.876000	0.460749	30.003952
12804.950000	4297.552000	0.460160	30.005104
12805.086000	4297.755000	0.460619	30.005771
12805.222000	4297.512000	0.461139	30.004166
12805.358000	4297.613000	0.460515	30.004251
12805.494000	4297.674000	0.461168	30.003646
12805.630000	4297.674000	0.461162	30.004982
12805.766000	4297.674000	0.460829	30.006639
12805.902000	4297.694000	0.460545	30.004651
12806.048000	4297.856000	0.461178	30.004121
12806.184000	4297.735000	0.461146	30.003782
12806.310000	4297.755000	0.461101	30.002129
12806.446000	4297.896000	0.461385	30.001020
12806.582000	4297.917000	0.461461	29.998788
12806.718000	4298.018000	0.461324	29.994857
12806.854000	4298.160000	0.461703	29.992609
12806.990000	4298.018000	0.461261	29.992883
12807.126000	4298.058000	0.460936	29.994057
12807.272000	4297.977000	0.461570	29.996486
12807.398000	4297.856000	0.461620	29.999870
12807.554000	4297.998000	0.461137	30.001476
12807.680000	4298.119000	0.461173	30.004662
12807.806000	4298.564000	0.461540	30.004300
12807.942000	4298.261000	0.460838	30.003512
12808.068000	4298.362000	0.461199	30.004489
12808.204000	4298.483000	0.461516	30.001758
12808.340000	4298.038000	0.461222	29.997356
12808.486000	4297.917000	0.461981	29.995246
12808.622000	4298.099000	0.461501	29.990737
12808.768000	4297.977000	0.461350	29.990964
12808.904000	4298.139000	0.461022	29.989576
12809.050000	4298.281000	0.461313	29.991353
12809.186000	4298.605000	0.460439	29.996911
12809.322000	4298.706000	0.461086	29.997827
12809.458000	4298.180000	0.460110	29.998674
12809.604000	4298.342000	0.461477	29.999376
12809.730000	4298.423000	0.460713	30.003874
12809.866000	4298.564000	0.461388	30.005067
12810.012000	4298.787000	0.461034	30.007670
12810.148000	4298.180000	0.461210	30.004121
12810.274000	4298.665000	0.461230	30.004830
12810.410000	4298.524000	0.459822	30.005232
12810.546000	4299.009000	0.460150	30.008771
12810.672000	4298.908000	0.460545	30.007715
12810.808000	4298.868000	0.460130	30.008552
12810.944000	4298.686000	0.460568	30.007267
12811.080000	4298.888000	0.460438	30.006090
12811.216000	4298.686000	0.460978	30.004465
12811.352000	4298.848000	0.461121	30.004914
12811.488000	4298.706000	0.460899	30.004677
12811.634000	4299.050000	0.460159	30.003825
12811.770000	4298.969000	0.460886	30.002280
12811.906000	4298.969000	0.461009	29.999728
12812.042000	4299.171000	0.460274	30.000635
12812.178000	4299.030000	0.460594	30.000718
12812.304000	4299.050000	0.460525	30.001369
12812.440000	4299.090000	0.460337	30.000326
12812.576000	4298.868000	0.460390	30.000517
12812.702000	4298.908000	0.460850	30.002137
12812.848000	4299.131000	0.460296	30.003458
12812.974000	4298.989000	0.460329	30.004741
12813.110000	4299.333000	0.460499	30.002652
12813.246000	4299.374000	0.460620	30.001221
12813.382000	4299.434000	0.460708	30.002589
12813.538000	4299.151000	0.460846	30.001267
12813.664000	4299.131000	0.460632	30.001641
12813.790000	4299.212000	0.460623	30.001159
12813.926000	4299.171000	0.461266	30.000182
12814.062000	4299.030000	0.461492	30.002368
12814.188000	4299.515000	0.461175	30.005300
12814.314000	4299.434000	0.461064	30.005231
12814.440000	4299.697000	0.460775	30.005568
12814.566000	4299.495000	0.460847	30.007848
12814.702000	4299.414000	0.461313	30.006098
12814.828000	4299.273000	0.460504	30.007946
12814.984000	4299.475000	0.461313	30.007985
12815.110000	4299.596000	0.461251	30.007189
12815.236000	4299.434000	0.461133	30.005362
12815.372000	4299.495000	0.461509	30.004363
12815.518000	4299.515000	0.460799	30.002883
12815.644000	4299.293000	0.460808	30.002391
12815.780000	4299.839000	0.460527	30.002310
12815.916000	4299.677000	0.460710	29.999627
12816.042000	4299.819000	0.460631	29.998862
12816.178000	4299.819000	0.461168	29.999556
12816.314000	4299.799000	0.460436	29.997440
12816.450000	4299.880000	0.460492	29.999652
12816.586000	4299.697000	0.459758	29.999621
12816.732000	4300.041000	0.460939	29.998060
12816.868000	4300.102000	0.460553	29.997500
12817.014000	4300.041000	0.460999	29.997827
12817.160000	4299.940000	0.461600	29.995906
12817.286000	4299.900000	0.461332	29.994952
12817.422000	4299.596000	0.461078	29.994215
12817.558000	4299.657000	0.461514	29.992935
12817.684000	4299.859000	0.460702	29.991751
12817.810000	4300.203000	0.460939	29.992030
12817.946000	4300.284000	0.461014	29.988886
12818.072000	4300.082000	0.460869	29.989550
12818.208000	4300.264000	0.460632	29.993096
12818.354000	4300.305000	0.460899	29.993020
12818.490000	4300.143000	0.460830	29.993763
12818.616000	4300.041000	0.460548	29.994691
12818.762000	4300.102000	0.460520	29.995327
12818.918000	4300.163000	0.461481	29.998631
12819.054000	4300.487000	0.461173	30.001063
12819.190000	4300.244000	0.461183	30.002589
12819.316000	4300.669000	0.460581	30.000470
12819.452000	4300.891000	0.460388	30.000649
12819.588000	4300.770000	0.460654	30.001568
12819.714000	4300.952000	0.460482	29.997630
12819.840000	4300.750000	0.461257	29.998533
12819.976000	4300.669000	0.461095	29.996091
12820.102000	4300.750000	0.461101	29.994667
12820.238000	4300.709000	0.460706	29.994447
12820.384000	4300.628000	0.460814	29.994655
12820.520000	4300.446000	0.461266	29.993642
12820.646000	4300.547000	0.461502	29.995178
12820.792000	4300.770000	0.461066	29.995202
12820.948000	4300.891000	0.461327	29.996381
12821.074000	4300.993000	0.460908	29.995523
12821.220000	4300.770000	0.460904	29.994673
12821.346000	4300.790000	0.460603	29.994590
12821.472000	4301.215000	0.460536	29.994099
12821.598000	4300.790000	0.460717	29.994537
12821.734000	4300.729000	0.460954	29.991914
12821.890000	4301.134000	0.460549	29.991368
12822.026000	4300.871000	0.460635	29.991733
12822.162000	4301.175000	0.460950	29.991069
12822.288000	4301.195000	0.461268	29.992193
12822.414000	4301.235000	0.460523	29.991614
12822.550000	4301.073000	0.460899	29.990749
12822.676000	4301.195000	0.461098	29.992224
12822.822000	4301.033000	0.460677	29.993554
12822.948000	4301.154000	0.460351	29.994843
12823.074000	4301.256000	0.460526	29.994592
12823.210000	4301.114000	0.460026	29.994968
12823.366000	4301.154000	0.460599	29.995677
12823.522000	4301.276000	0.461005	29.996207
12823.648000	4301.478000	0.460205	29.995523
12823.774000	4301.316000	0.460877	29.994887
12823.920000	4301.438000	0.460756	29.993248
12824.046000	4301.357000	0.461530	29.990172
12824.172000	4301.114000	0.460634	29.989607
12824.328000	4301.256000	0.460054	29.989334
12824.484000	4301.357000	0.460916	29.988669
12824.610000	4301.640000	0.460332	29.989548
12824.766000	4301.316000	0.460366	29.990742
12824.892000	4301.276000	0.460389	29.990465
12825.038000	4301.498000	0.461058	29.990077
12825.164000	4301.397000	0.461110	29.989372
12825.300000	4301.458000	0.461129	29.988489
12825.426000	4301.337000	0.461058	29.986318
12825.552000	4301.600000	0.460950	29.987206
12825.688000	4301.438000	0.461192	29.989661
12825.824000	4301.782000	0.460757	29.990815
12825.980000	4301.842000	0.460376	29.992225
12826.106000	4301.741000	0.461107	29.993750
12826.252000	4301.640000	0.460548	29.995485
12826.378000	4301.762000	0.460854	29.997364
12826.514000	4301.559000	0.460836	29.998372
12826.640000	4302.126000	0.460506	29.993732
12826.776000	4301.842000	0.459804	29.991819
12826.912000	4301.842000	0.460670	29.990858
12827.048000	4301.863000	0.460439	29.991978
12827.184000	4301.701000	0.461099	29.990898
12827.310000	4301.863000	0.460824	29.991316
12827.456000	4302.004000	0.461124	29.990227
12827.582000	4301.984000	0.461498	29.990265
12827.718000	4302.146000	0.461422	29.994198
12827.854000	4302.085000	0.460766	29.993825
12828.010000	4302.085000	0.460513	29.993083
12828.136000	4302.186000	0.460663	29.995111
12828.272000	4302.450000	0.461386	29.993659
12828.398000	4302.207000	0.460268	29.993828
12828.534000	4302.085000	0.460701	29.992905
12828.670000	4301.923000	0.461318	29.992266
12828.806000	4302.409000	0.461524	29.992342
12828.942000	4302.288000	0.461354	29.992374
12829.068000	4302.166000	0.461301	29.991202
12829.204000	4302.126000	0.461754	29.989228
12829.340000	4302.369000	0.460968	29.986871
12829.476000	4302.227000	0.461261	29.987443
12829.612000	4302.510000	0.461437	29.987282
12829.758000	4302.490000	0.461478	29.987281
12829.894000	4302.389000	0.460831	29.987731
12830.030000	4302.389000	0.460966	29.988830
12830.156000	4302.409000	0.461345	29.991036
12830.292000	4302.672000	0.461617	29.996947
12830.438000	4302.794000	0.461420	29.998589
12830.574000	4302.490000	0.461859	29.999511
12830.700000	4302.611000	0.461432	30.000263
12830.826000	4302.470000	0.460896	30.004822
12830.962000	4302.652000	0.461574	30.006915
12831.098000	4302.591000	0.461165	30.006464
12831.234000	4302.713000	0.461574	30.004692
12831.380000	4302.551000	0.461068	30.002389
12831.546000	4302.753000	0.461320	30.002014
12831.682000	4302.955000	0.461183	30.000215
12831.818000	4302.753000	0.461220	29.996087
12831.954000	4303.077000	0.461205	29.995844
12832.090000	4303.036000	0.461125	29.996081
12832.226000	4303.057000	0.461847	29.998838
12832.362000	4302.854000	0.461107	30.001081
12832.508000	4302.895000	0.461839	30.004287
12832.664000	4303.097000	0.461601	30.007844
12832.800000	4303.380000	0.460658	30.009704
12832.936000	4302.976000	0.461531	30.008327
12833.072000	4302.935000	0.461121	30.005876
12833.218000	4303.218000	0.461777	30.000002
12833.344000	4303.057000	0.462343	29.997910
12833.480000	4303.259000	0.462207	29.996059
12833.616000	4303.583000	0.461423	29.992453
12833.762000	4303.664000	0.461664	29.990691
12833.898000	4303.562000	0.461945	29.989912
12834.024000	4303.239000	0.461129	29.993295
12834.160000	4303.340000	0.461689	29.997777
12834.296000	4303.684000	0.461361	30.000266
12834.422000	4303.259000	0.461920	30.000756
12834.558000	4303.259000	0.461542	30.002844
12834.694000	4303.057000	0.461326	30.004318
12834.830000	4303.461000	0.461661	30.006649
12834.966000	4303.421000	0.460909	30.006465
12835.102000	4303.603000	0.461323	30.006516
12835.238000	4303.380000	0.461699	30.004521
12835.374000	4303.522000	0.461012	30.002779
12835.510000	4303.380000	0.461403	30.002034
12835.656000	4303.259000	0.462227	30.002395
12835.782000	4303.502000	0.461978	30.002571
12835.918000	4303.482000	0.462010	30.002852
12836.054000	4303.401000	0.461376	30.001430
12836.180000	4303.907000	0.461811	30.001452
12836.316000	4303.927000	0.461404	29.998984
12836.452000	4303.846000	0.461912	29.998096
12836.588000	4303.724000	0.461080	29.997172
12836.724000	4303.623000	0.461575	29.992953
12836.860000	4303.785000	0.461449	29.990663
12837.006000	4303.967000	0.461688	29.990040
12837.132000	4304.068000	0.462362	29.989393
12837.268000	4304.028000	0.462168	29.990659
12837.404000	4303.907000	0.461953	29.991033
12837.540000	4304.109000	0.461810	29.991537
12837.686000	4304.574000	0.461719	29.993298
12837.812000	4304.311000	0.462119	29.995033
12837.938000	4304.271000	0.462119	29.996889
12838.074000	4304.210000	0.461894	29.996655
12838.210000	4304.230000	0.462062	29.995548
12838.346000	4304.170000	0.462233	29.997361
12838.482000	4304.251000	0.461667	29.997281
12838.628000	4304.473000	0.462590	30.000359
12838.754000	4304.615000	0.462040	29.999487
12838.890000	4304.392000	0.462377	29.998626
12839.026000	4304.574000	0.462143	30.001021
12839.162000	4304.291000	0.461986	30.002414
12839.298000	4304.210000	0.462080	30.002529
12839.434000	4304.493000	0.461986	30.000550
12839.570000	4304.797000	0.461999	29.998865
12839.696000	4304.898000	0.461848	29.996936
12839.832000	4304.392000	0.462106	29.996360
12839.968000	4304.675000	0.462631	29.994653
12840.104000	4304.372000	0.462111	29.991336
12840.250000	4304.453000	0.462114	29.990341
12840.376000	4304.433000	0.461537	29.991142
12840.512000	4304.635000	0.461393	29.992085
12840.658000	4304.756000	0.462274	29.992697
12840.785000	4304.959000	0.461407	29.996868
12840.921000	4304.534000	0.461884	29.999784
12841.057000	4304.655000	0.461875	30.001383
12841.183000	4304.999000	0.461192	30.002582
12841.309000	4304.817000	0.461780	30.004401
12841.435000	4304.756000	0.461677	30.005734
12841.561000	4304.878000	0.461966	30.007194
12841.697000	4304.999000	0.461152	30.006990
12841.823000	4305.242000	0.461136	30.004541
12841.969000	4305.040000	0.461917	30.003917
12842.095000	4304.837000	0.461443	30.002871
12842.231000	4304.979000	0.462185	30.003415
12842.367000	4305.100000	0.460996	30.003272
12842.513000	4305.161000	0.461156	30.002783
12842.639000	4305.303000	0.461277	30.002459
12842.775000	4305.485000	0.460785	30.004634
12842.911000	4305.121000	0.461425	30.003787
12843.037000	4305.141000	0.461163	30.002824
12843.173000	4305.424000	0.460825	30.003897
12843.309000	4305.505000	0.461263	30.001767
12843.445000	4305.525000	0.462135	30.000628
12843.581000	4305.404000	0.461440	30.000477
12843.717000	4304.898000	0.461010	29.997181
12843.853000	4305.444000	0.461471	29.997804
12844.009000	4305.424000	0.461964	29.997615
12844.135000	4305.465000	0.460874	29.996157
12844.271000	4305.343000	0.461308	29.996053
12844.407000	4305.283000	0.462230	29.995096
12844.533000	4305.363000	0.462094	29.996225
12844.669000	4305.444000	0.460973	29.995445
12844.795000	4305.262000	0.461497	29.993607
12844.931000	4305.343000	0.461934	29.991469
12845.067000	4305.546000	0.461852	29.991848
12845.203000	4305.323000	0.462115	29.990958
12845.339000	4305.647000	0.462749	29.991497
12845.475000	4305.647000	0.462184	29.992528
12845.611000	4305.606000	0.460871	29.994233
12845.757000	4305.687000	0.461684	29.996320
12845.883000	4305.627000	0.461410	29.997890
12846.019000	4305.384000	0.462002	29.999612
12846.155000	4305.930000	0.462161	30.000108
12846.281000	4305.849000	0.461022	29.999336
12846.407000	4305.910000	0.461481	29.999939
12846.533000	4305.971000	0.462183	29.999597
12846.659000	4306.051000	0.461516	29.999803
12846.815000	4305.809000	0.461300	30.000160
12846.951000	4305.890000	0.461647	29.999632
12847.077000	4305.950000	0.460614	30.001280
12847.203000	4305.991000	0.461534	30.002628
12847.339000	4305.991000	0.461618	30.001167
12847.465000	4305.829000	0.461750	30.001291
12847.601000	4305.930000	0.462008	30.000814
12847.747000	4305.930000	0.461134	30.001272
12847.883000	4306.396000	0.461187	30.001609
12848.009000	4306.497000	0.461528	30.004697
12848.145000	4306.294000	0.461894	30.004264
12848.281000	4306.274000	0.461738	30.005523
12848.407000	4306.456000	0.461197	30.006085
12848.543000	4306.173000	0.461552	30.006098
12848.689000	4306.335000	0.461558	30.005584
12848.825000	4306.375000	0.461592	30.003558
12848.951000	4306.274000	0.461918	29.999014
12849.087000	4306.132000	0.462170	29.996484
12849.223000	4306.355000	0.462347	29.995036
12849.359000	4306.476000	0.462158	29.994071
12849.505000	4306.456000	0.461733	29.994590
12849.641000	4306.396000	0.462172	29.994510
12849.777000	4306.537000	0.462709	29.996237
12849.903000	4306.659000	0.461932	29.997620
12850.039000	4306.659000	0.461833	29.999052
12850.165000	4306.456000	0.461657	30.001596
12850.301000	4306.780000	0.461943	30.002638
12850.437000	4306.679000	0.461813	30.004606
12850.573000	4306.942000	0.462168	30.004788
12850.719000	4306.901000	0.461792	30.003706
12850.845000	4307.003000	0.461717	30.001613
12850.981000	4306.638000	0.462418	30.000477
12851.117000	4306.861000	0.462246	29.998540
12851.253000	4307.043000	0.461504	29.998818
12851.389000	4306.740000	0.461660	29.997490
12851.525000	4307.084000	0.462167	29.997645
12851.651000	4307.205000	0.462478	29.998149
12851.787000	4307.084000	0.462153	29.998390
12851.923000	4307.286000	0.461542	29.997736
12852.059000	4307.428000	0.462013	29.997827
12852.195000	4307.164000	0.462082	29.998169
