Time(s)	Displ(microns)	Friction	Normal_stress(MPa)
11670.600000	8693.246000	0.608429	19.966997
11670.700000	8693.477000	0.608144	19.967268
11670.800000	8693.815000	0.608584	19.968153
11670.900000	8694.119000	0.608079	19.967400
11671.000000	8694.394000	0.608440	19.967338
11671.100000	8694.735000	0.607925	19.967885
11671.200000	8694.968000	0.608020	19.967375
11671.300000	8695.292000	0.608350	19.967981
11671.400000	8695.610000	0.609125	19.967473
11671.500000	8695.879000	0.609192	19.967624
11671.600000	8696.222000	0.608059	19.967650
11671.700000	8696.548000	0.608119	19.966980
11671.800000	8696.835000	0.607549	19.968176
11671.900000	8697.050000	0.607095	19.967615
11672.000000	8697.399000	0.607100	19.967822
11672.100000	8697.746000	0.606560	19.967122
11672.200000	8697.964000	0.607528	19.967448
11672.300000	8698.278000	0.607144	19.967505
11672.400000	8698.603000	0.608194	19.967284
11672.500000	8698.931000	0.608230	19.967765
11672.600000	8699.224000	0.607724	19.967229
11672.700000	8699.532000	0.607074	19.967023
11672.800000	8699.752000	0.607226	19.967911
11672.900000	8700.134000	0.607978	19.967043
11673.000000	8700.370000	0.606782	19.967555
11673.100000	8700.701000	0.607231	19.967825
11673.200000	8701.009000	0.608031	19.967510
11673.300000	8701.303000	0.607914	19.967948
11673.400000	8701.643000	0.608308	19.967718
11673.500000	8701.858000	0.608227	19.967386
11673.600000	8702.213000	0.607611	19.968008
11673.700000	8702.491000	0.608177	19.967132
11673.800000	8702.805000	0.608465	19.968061
11673.900000	8703.118000	0.608114	19.967565
11674.000000	8703.431000	0.608621	19.967844
11674.100000	8703.700000	0.607721	19.967545
11674.200000	8703.991000	0.607305	19.965482
11674.210000	8703.896000	0.607034	19.967635
11674.220000	8704.008000	0.606767	19.966872
11674.230000	8703.955000	0.606374	19.970951
11674.240000	8703.999000	0.606309	19.968272
11674.250000	8703.733000	0.606476	19.965014
11674.260000	8704.057000	0.606905	19.968930
11674.270000	8703.720000	0.607143	19.970458
11674.280000	8704.025000	0.608595	19.962605
11674.290000	8704.518000	0.609456	19.966581
11674.300000	8704.279000	0.608147	19.973050
11674.310000	8703.911000	0.607657	19.968507
11674.320000	8704.469000	0.608363	19.961850
11674.330000	8704.237000	0.607629	19.972530
11674.340000	8704.352000	0.607662	19.966809
11674.350000	8704.189000	0.607732	19.965595
11674.360000	8704.123000	0.607900	19.969209
11674.370000	8704.583000	0.608930	19.965311
11674.380000	8704.499000	0.608180	19.969967
11674.390000	8704.483000	0.607749	19.969586
11674.400000	8704.597000	0.607551	19.969381
11674.410000	8704.545000	0.607356	19.966897
11674.420000	8704.415000	0.606881	19.964267
11674.430000	8704.302000	0.607240	19.970088
11674.440000	8704.714000	0.607964	19.967656
11674.450000	8704.575000	0.607863	19.966436
11674.460000	8704.486000	0.607708	19.967808
11674.470000	8704.688000	0.608453	19.964623
11674.480000	8704.806000	0.608502	19.972979
11674.490000	8704.831000	0.608484	19.962210
11674.500000	8704.657000	0.607782	19.969945
11674.510000	8704.848000	0.607940	19.972525
11674.520000	8704.572000	0.608205	19.962309
11674.530000	8705.099000	0.608690	19.970072
11674.540000	8704.965000	0.608327	19.967553
11674.550000	8704.846000	0.607994	19.965991
11674.560000	8704.966000	0.608169	19.968690
11674.570000	8705.092000	0.607917	19.967000
11674.580000	8705.039000	0.607607	19.969131
11674.590000	8705.119000	0.607695	19.964518
11674.600000	8704.875000	0.607279	19.969290
11674.610000	8705.165000	0.607621	19.965857
11674.620000	8705.310000	0.607383	19.966969
11674.630000	8705.212000	0.606796	19.969130
11674.640000	8705.078000	0.606699	19.971480
11674.650000	8705.172000	0.607105	19.963562
11674.660000	8705.448000	0.607077	19.967564
11674.670000	8705.149000	0.606478	19.967902
11674.680000	8704.999000	0.606904	19.968505
11674.690000	8705.366000	0.608008	19.969816
11674.700000	8705.372000	0.608605	19.964240
11674.710000	8705.594000	0.608303	19.967581
11674.720000	8705.256000	0.607744	19.967956
11674.730000	8705.225000	0.608277	19.967637
11674.740000	8705.528000	0.609121	19.968469
11674.750000	8705.796000	0.609157	19.965012
11674.760000	8705.407000	0.608252	19.974846
11674.770000	8705.495000	0.608461	19.964277
11674.780000	8705.633000	0.608664	19.964703
11674.790000	8705.592000	0.608675	19.971340
11674.800000	8705.610000	0.608910	19.964627
11674.810000	8705.911000	0.609229	19.969951
11674.820000	8705.640000	0.608673	19.963661
11674.830000	8705.868000	0.608492	19.968547
11674.840000	8705.928000	0.608320	19.970290
11674.850000	8705.751000	0.607778	19.968100
11674.860000	8705.692000	0.608070	19.964675
11674.870000	8705.935000	0.608189	19.968753
11674.880000	8705.697000	0.608189	19.965486
11674.890000	8705.961000	0.608504	19.973563
11674.900000	8706.192000	0.609200	19.961362
11674.910000	8706.129000	0.608303	19.968102
11674.920000	8705.990000	0.607381	19.969080
11674.930000	8705.917000	0.607527	19.964052
11674.940000	8706.217000	0.607735	19.970053
11674.950000	8706.101000	0.607624	19.965409
11674.960000	8706.395000	0.607502	19.968035
11674.970000	8706.253000	0.606992	19.967931
11674.980000	8706.151000	0.606524	19.965626
11674.990000	8706.159000	0.606572	19.971017
11675.000000	8706.060000	0.606948	19.963945
11675.010000	8706.391000	0.607256	19.965949
11675.020000	8706.632000	0.606914	19.968162
11675.030000	8706.288000	0.606355	19.972765
11675.040000	8706.510000	0.606365	19.962405
11675.050000	8706.234000	0.605794	19.968825
11675.060000	8706.361000	0.606280	19.969298
11675.070000	8706.461000	0.606594	19.968639
11675.080000	8706.463000	0.606647	19.962944
11675.090000	8706.441000	0.606682	19.974423
11675.100000	8706.742000	0.607485	19.963742
11675.110000	8706.429000	0.606826	19.970983
11675.120000	8706.537000	0.607354	19.962564
11675.130000	8707.094000	0.607291	19.969335
11675.140000	8706.611000	0.606417	19.966857
11675.150000	8706.537000	0.606570	19.967085
11675.160000	8706.644000	0.606911	19.970149
11675.170000	8706.605000	0.607316	19.968303
11675.180000	8706.583000	0.608107	19.961961
11675.190000	8706.949000	0.609040	19.973663
11675.200000	8707.189000	0.609393	19.963665
11675.210000	8706.843000	0.608381	19.969759
11675.220000	8706.923000	0.608084	19.965964
11675.230000	8707.099000	0.608281	19.965587
11675.240000	8707.192000	0.607704	19.969375
11675.250000	8706.964000	0.606790	19.968234
11675.260000	8707.074000	0.606993	19.966191
11675.270000	8706.939000	0.607001	19.965283
11675.280000	8706.918000	0.607150	19.970996
11675.290000	8706.972000	0.607956	19.961841
11675.300000	8707.283000	0.608545	19.974251
11675.310000	8707.420000	0.608366	19.968209
11675.320000	8707.242000	0.607664	19.964283
11675.330000	8707.217000	0.607453	19.971516
11675.340000	8707.402000	0.607452	19.969619
11675.350000	8707.098000	0.607487	19.964756
11675.360000	8707.394000	0.607849	19.967439
11675.370000	8707.242000	0.607689	19.968255
11675.380000	8707.437000	0.607949	19.968952
11675.390000	8707.509000	0.608256	19.967081
11675.400000	8707.654000	0.607880	19.967681
11675.410000	8707.151000	0.607327	19.968297
11675.420000	8707.511000	0.608314	19.966199
11675.430000	8707.580000	0.608773	19.970774
11675.440000	8707.662000	0.608848	19.964614
11675.450000	8707.983000	0.608218	19.970312
11675.460000	8707.830000	0.607168	19.968554
11675.470000	8707.544000	0.606780	19.961418
11675.480000	8707.544000	0.606839	19.966994
11675.490000	8707.414000	0.607203	19.973323
11675.500000	8707.731000	0.608193	19.967010
11675.510000	8707.881000	0.608792	19.963070
11675.520000	8708.266000	0.608323	19.972316
11675.530000	8708.030000	0.607093	19.970578
11675.540000	8707.622000	0.606749	19.958845
11675.550000	8707.729000	0.607300	19.969733
11675.560000	8707.516000	0.607773	19.967120
11675.570000	8707.839000	0.609188	19.973459
11675.580000	8708.193000	0.610354	19.964852
11675.590000	8708.043000	0.609895	19.968345
11675.600000	8708.380000	0.609764	19.969487
11675.610000	8708.201000	0.608764	19.966054
11675.620000	8708.157000	0.608199	19.970088
11675.630000	8708.013000	0.608178	19.961449
11675.640000	8708.061000	0.608267	19.969010
11675.650000	8708.283000	0.608667	19.965252
11675.660000	8708.163000	0.608743	19.969434
11675.670000	8708.456000	0.608737	19.970281
11675.680000	8708.050000	0.608568	19.965314
11675.690000	8708.242000	0.608721	19.966977
11675.700000	8708.679000	0.609037	19.966446
11675.710000	8708.535000	0.608229	19.968963
11675.720000	8708.273000	0.607856	19.966387
11675.730000	8708.462000	0.608110	19.967744
11675.740000	8708.581000	0.608139	19.967277
11675.750000	8708.517000	0.607668	19.971283
11675.760000	8708.751000	0.607784	19.967347
11675.770000	8708.360000	0.607101	19.966550
11675.780000	8708.128000	0.607716	19.968982
11675.790000	8708.785000	0.609443	19.964052
11675.800000	8708.843000	0.609008	19.971608
11675.810000	8708.679000	0.608773	19.965546
11675.820000	8708.982000	0.608558	19.966837
11675.830000	8708.715000	0.607934	19.964887
11675.840000	8708.735000	0.607471	19.971294
11675.850000	8708.785000	0.607855	19.971184
11675.860000	8708.693000	0.607984	19.965695
11675.870000	8708.829000	0.608232	19.968463
11675.880000	8709.117000	0.608748	19.967896
11675.890000	8709.050000	0.608117	19.967135
11675.900000	8708.774000	0.607548	19.968111
11675.910000	8709.052000	0.608087	19.969001
11675.920000	8708.989000	0.607872	19.965786
11675.930000	8708.934000	0.608100	19.967073
11675.940000	8709.238000	0.608249	19.971024
11675.950000	8709.368000	0.608146	19.964521
11675.960000	8709.094000	0.607422	19.966577
11675.970000	8709.222000	0.607136	19.970301
11675.980000	8708.999000	0.607172	19.965557
11675.990000	8709.105000	0.607477	19.970031
11676.000000	8709.272000	0.607794	19.966091
11676.010000	8709.359000	0.608275	19.963611
11676.020000	8709.611000	0.607991	19.968249
11676.030000	8709.293000	0.606882	19.972981
11676.040000	8709.307000	0.607331	19.959983
11676.050000	8709.138000	0.607269	19.973382
11676.060000	8709.236000	0.608319	19.963419
11676.070000	8709.774000	0.609524	19.968977
11676.080000	8709.810000	0.609069	19.964391
11676.090000	8709.604000	0.607684	19.972914
11676.100000	8709.748000	0.607649	19.963797
11676.110000	8709.521000	0.606769	19.971385
11676.120000	8709.221000	0.606950	19.968287
11676.130000	8709.635000	0.607796	19.969328
11676.140000	8709.622000	0.608329	19.961226
11676.150000	8709.717000	0.608253	19.966266
11676.160000	8709.929000	0.608074	19.972375
11676.170000	8709.448000	0.607920	19.963701
11676.180000	8709.752000	0.608547	19.969348
11676.190000	8709.746000	0.609027	19.966541
11676.200000	8709.921000	0.609340	19.969400
11676.210000	8710.094000	0.609534	19.963217
11676.220000	8709.795000	0.608949	19.969134
11676.230000	8709.955000	0.609048	19.967992
11676.240000	8710.077000	0.608987	19.968952
11676.250000	8710.080000	0.608826	19.965977
11676.260000	8710.133000	0.608420	19.968740
11676.270000	8710.113000	0.608121	19.970064
11676.280000	8710.151000	0.607900	19.965823
11676.290000	8710.224000	0.607720	19.967516
11676.300000	8709.994000	0.607349	19.964887
11676.310000	8709.919000	0.607517	19.971556
11676.320000	8710.261000	0.608638	19.965208
11676.330000	8710.229000	0.608744	19.971408
11676.340000	8710.446000	0.609129	19.963849
11676.350000	8710.251000	0.608468	19.965421
11676.360000	8710.316000	0.608144	19.973661
11676.370000	8710.192000	0.608422	19.968732
11676.380000	8710.181000	0.609059	19.962263
11676.390000	8710.514000	0.610424	19.968859
11676.400000	8710.983000	0.611023	19.967068
11676.410000	8710.644000	0.610350	19.972862
11676.420000	8710.852000	0.610708	19.960154
11676.430000	8710.932000	0.610800	19.970988
11676.440000	8710.764000	0.611354	19.966836
11676.450000	8711.244000	0.612689	19.966157
11676.460000	8711.449000	0.612805	19.969054
11676.470000	8711.498000	0.612355	19.971274
11676.480000	8711.319000	0.611838	19.965334
11676.490000	8711.442000	0.612117	19.970695
11676.500000	8711.767000	0.612892	19.964699
11676.510000	8711.600000	0.612359	19.968890
11676.520000	8712.032000	0.612954	19.966324
11676.530000	8711.711000	0.612497	19.971648
11676.540000	8712.298000	0.613835	19.960396
11676.550000	8712.186000	0.613162	19.971895
11676.560000	8712.377000	0.613045	19.969471
11676.570000	8712.090000	0.612927	19.966876
11676.580000	8712.265000	0.613587	19.969018
11676.590000	8712.590000	0.614775	19.964650
11676.600000	8712.624000	0.614644	19.969882
11676.610000	8712.741000	0.615045	19.967595
11676.620000	8712.590000	0.615367	19.966088
11676.630000	8712.824000	0.616549	19.968926
11676.640000	8713.286000	0.617395	19.965913
11676.650000	8713.160000	0.616617	19.970363
11676.660000	8713.341000	0.616583	19.966369
11676.670000	8713.028000	0.616482	19.964327
11676.680000	8713.561000	0.616530	19.972955
11676.690000	8713.669000	0.617105	19.968371
11676.700000	8713.400000	0.616457	19.969115
11676.710000	8713.384000	0.617084	19.970028
11676.720000	8714.135000	0.618971	19.967076
11676.730000	8714.123000	0.618133	19.967174
11676.740000	8714.072000	0.617466	19.967451
11676.750000	8713.909000	0.617031	19.969163
11676.760000	8714.129000	0.617654	19.962477
11676.770000	8714.264000	0.617947	19.975189
11676.780000	8714.437000	0.618180	19.966680
11676.790000	8714.744000	0.618473	19.968088
11676.800000	8714.563000	0.617666	19.969091
11676.810000	8714.855000	0.617915	19.963670
11676.820000	8715.045000	0.617264	19.965204
11676.830000	8715.124000	0.616358	19.972407
11676.840000	8714.643000	0.615971	19.967586
11676.850000	8715.110000	0.617092	19.962406
11676.860000	8715.478000	0.617276	19.971141
11676.870000	8715.519000	0.616286	19.972401
11676.880000	8715.294000	0.615817	19.960656
11676.890000	8715.038000	0.615854	19.972020
11676.900000	8715.709000	0.618065	19.966382
11676.910000	8715.993000	0.618082	19.970603
11676.920000	8716.419000	0.617205	19.964884
11676.930000	8716.041000	0.615051	19.964533
11676.940000	8715.951000	0.614323	19.969455
11676.950000	8715.966000	0.614546	19.966336
11676.960000	8716.398000	0.614445	19.969744
11676.970000	8716.018000	0.614394	19.967394
11676.980000	8716.059000	0.615361	19.967969
11676.990000	8716.613000	0.617023	19.966912
11677.000000	8717.071000	0.616950	19.968249
11677.010000	8716.846000	0.615433	19.967216
11677.020000	8717.082000	0.614942	19.962543
11677.030000	8716.920000	0.613675	19.970791
11677.040000	8716.708000	0.613755	19.971398
11677.050000	8717.225000	0.614607	19.966034
11677.060000	8717.532000	0.614717	19.962954
11677.070000	8717.255000	0.613405	19.973674
11677.080000	8717.189000	0.613596	19.966195
11677.090000	8717.403000	0.614671	19.962401
11677.100000	8717.770000	0.615179	19.972982
11677.110000	8717.642000	0.614967	19.964270
11677.120000	8717.614000	0.615187	19.965456
11677.130000	8718.076000	0.615638	19.968609
11677.140000	8718.345000	0.615523	19.970883
11677.150000	8718.322000	0.614583	19.965487
11677.160000	8718.291000	0.613343	19.967094
11677.170000	8718.295000	0.612740	19.967724
11677.180000	8718.441000	0.612720	19.968330
11677.190000	8718.365000	0.612852	19.966320
11677.200000	8718.444000	0.613376	19.967311
11677.210000	8718.961000	0.614111	19.968271
11677.220000	8718.997000	0.613528	19.965939
11677.230000	8718.691000	0.612797	19.968722
11677.240000	8719.007000	0.613073	19.964883
11677.250000	8719.165000	0.613272	19.966974
11677.260000	8719.331000	0.613320	19.971574
11677.270000	8719.401000	0.612803	19.968483
11677.280000	8719.295000	0.612527	19.965270
11677.290000	8719.371000	0.613344	19.964726
11677.300000	8719.687000	0.613762	19.971967
11677.310000	8719.947000	0.614026	19.964178
11677.320000	8719.817000	0.613113	19.968070
11677.330000	8719.723000	0.612917	19.964655
11677.340000	8720.237000	0.613561	19.970906
11677.350000	8720.490000	0.612988	19.968104
11677.360000	8720.199000	0.611839	19.963976
11677.370000	8720.096000	0.611523	19.968712
11677.380000	8720.501000	0.612379	19.962900
11677.390000	8720.583000	0.611829	19.972850
11677.400000	8720.202000	0.611747	19.968001
11677.410000	8721.025000	0.613544	19.964325
11677.420000	8720.945000	0.612919	19.971306
11677.430000	8721.106000	0.612262	19.966430
11677.440000	8720.975000	0.611461	19.966679
11677.450000	8721.132000	0.611438	19.967541
11677.460000	8721.280000	0.611333	19.969106
11677.470000	8721.371000	0.610890	19.964622
11677.480000	8721.276000	0.610838	19.970089
11677.490000	8721.453000	0.611394	19.966505
11677.500000	8721.932000	0.611830	19.964918
11677.510000	8721.807000	0.610754	19.973440
11677.520000	8721.968000	0.610393	19.963885
11677.530000	8721.768000	0.610017	19.968742
11677.540000	8721.822000	0.610745	19.961143
11677.550000	8722.260000	0.611633	19.968920
11677.560000	8722.460000	0.611074	19.967682
11677.570000	8722.348000	0.610324	19.972483
11677.580000	8722.223000	0.610420	19.960963
11677.590000	8722.332000	0.610622	19.969746
11677.600000	8722.974000	0.611578	19.963537
11677.610000	8722.646000	0.610495	19.971877
11677.620000	8722.856000	0.610654	19.968530
11677.630000	8722.877000	0.610888	19.964794
11677.640000	8723.295000	0.610656	19.970774
11677.650000	8723.157000	0.610330	19.966056
11677.660000	8723.323000	0.609807	19.964178
11677.670000	8723.049000	0.609256	19.970635
11677.680000	8723.439000	0.610093	19.965061
11677.690000	8723.465000	0.610460	19.969366
11677.700000	8723.675000	0.610766	19.966009
11677.710000	8723.502000	0.611157	19.965585
11677.720000	8724.031000	0.611429	19.969116
11677.730000	8724.344000	0.611303	19.969853
11677.740000	8724.007000	0.609967	19.966266
11677.750000	8724.105000	0.609521	19.963997
11677.760000	8724.205000	0.609552	19.968355
