Time(s)	Displ(microns)	Friction	EffectiveNormalstress(MPa)
8191.089000	1571.531000	0.539042	29.988398
8191.215000	1571.713000	0.538402	29.990973
8191.361000	1571.591000	0.538958	29.991461
8191.487000	1571.733000	0.539032	29.992441
8191.623000	1572.016000	0.538664	29.991073
8191.759000	1571.672000	0.539019	29.991285
8191.885000	1571.753000	0.539028	29.990906
8192.021000	1571.794000	0.539168	29.990637
8192.157000	1571.854000	0.539676	29.989860
8192.283000	1571.774000	0.538871	29.989577
8192.429000	1572.279000	0.539818	29.990307
8192.565000	1572.097000	0.538896	29.991946
8192.701000	1571.956000	0.539030	29.991037
8192.847000	1571.632000	0.538375	29.992577
8192.993000	1571.895000	0.539130	29.992666
8193.119000	1571.915000	0.539464	29.991256
8193.245000	1571.854000	0.538532	29.994258
8193.381000	1572.158000	0.538634	29.993919
8193.517000	1572.300000	0.539059	29.994442
8193.653000	1572.178000	0.538517	29.996006
8193.789000	1572.259000	0.538550	29.998073
8193.925000	1572.037000	0.539121	30.001417
8194.061000	1572.057000	0.539423	30.003148
8194.187000	1572.381000	0.539273	30.003983
8194.333000	1572.543000	0.538635	30.005513
8194.489000	1572.198000	0.538708	30.003821
8194.615000	1572.340000	0.538300	30.004270
8194.751000	1572.360000	0.538646	30.002192
8194.877000	1572.563000	0.539417	30.001368
8195.003000	1572.543000	0.538887	30.000479
8195.139000	1572.441000	0.538388	29.999058
8195.275000	1572.462000	0.539194	29.998423
8195.411000	1572.462000	0.539052	29.998861
8195.547000	1572.725000	0.538249	30.001081
8195.673000	1572.381000	0.539332	30.001587
8195.799000	1572.563000	0.539019	30.002055
8195.925000	1572.644000	0.538835	30.000887
8196.051000	1572.806000	0.539333	30.001422
8196.187000	1572.785000	0.538707	29.999697
8196.333000	1572.644000	0.538215	29.999737
8196.469000	1572.927000	0.538587	29.998153
8196.595000	1572.725000	0.538980	29.997397
8196.731000	1572.543000	0.539188	29.995629
8196.857000	1572.623000	0.539131	29.993800
8196.993000	1572.988000	0.539001	29.992825
8197.129000	1573.048000	0.538974	29.989626
8197.265000	1572.927000	0.539186	29.988527
8197.401000	1572.765000	0.538853	29.987272
8197.527000	1572.765000	0.539439	29.985538
8197.663000	1573.129000	0.539149	29.986772
8197.799000	1573.089000	0.539317	29.987765
8197.935000	1573.028000	0.539402	29.988266
8198.081000	1573.069000	0.539057	29.989484
8198.217000	1572.967000	0.539686	29.991066
8198.343000	1573.150000	0.539041	29.993051
8198.479000	1573.332000	0.539664	29.994003
8198.615000	1573.109000	0.538964	29.994084
8198.771000	1573.150000	0.538376	29.993342
8198.897000	1573.089000	0.539275	29.991911
8199.023000	1573.413000	0.538812	29.991421
8199.159000	1573.352000	0.539394	29.992460
8199.285000	1573.352000	0.538933	29.991889
8199.421000	1573.635000	0.538788	29.992406
8199.557000	1572.988000	0.539167	29.990526
8199.703000	1573.332000	0.539194	29.991879
8199.839000	1573.352000	0.539038	29.993851
8199.965000	1573.514000	0.539552	29.992773
8200.101000	1573.352000	0.539124	29.990712
8200.247000	1573.473000	0.539041	29.991861
8200.373000	1573.413000	0.539464	29.990589
8200.499000	1573.554000	0.539149	29.989349
8200.625000	1573.676000	0.539144	29.991303
8200.751000	1573.676000	0.538467	29.988462
8200.877000	1573.453000	0.539386	29.986984
8201.013000	1573.676000	0.539626	29.988999
8201.139000	1573.979000	0.538458	29.990629
8201.275000	1573.757000	0.539790	29.989253
8201.411000	1573.757000	0.539458	29.989774
8201.557000	1573.878000	0.539393	29.990236
8201.683000	1573.736000	0.539430	29.991239
8201.839000	1573.635000	0.538613	29.993309
8201.965000	1573.878000	0.539348	29.991693
8202.111000	1573.777000	0.539286	29.991082
8202.257000	1573.919000	0.539079	29.990181
8202.393000	1573.736000	0.538845	29.989769
8202.529000	1573.919000	0.539268	29.989477
8202.675000	1574.040000	0.539031	29.990906
8202.801000	1573.777000	0.538876	29.990231
8202.937000	1574.384000	0.539131	29.990675
8203.073000	1573.939000	0.539240	29.989997
8203.209000	1574.020000	0.538535	29.990297
8203.345000	1574.202000	0.538794	29.991422
8203.481000	1574.303000	0.538398	29.991419
8203.617000	1574.263000	0.539365	29.992089
8203.753000	1573.939000	0.539005	29.990292
8203.889000	1574.040000	0.539177	29.991053
8204.015000	1574.323000	0.539077	29.991334
8204.151000	1574.202000	0.539123	29.990074
8204.287000	1574.364000	0.538884	29.989785
8204.423000	1574.384000	0.539101	29.990269
8204.559000	1574.404000	0.539369	29.989268
8204.695000	1574.222000	0.539458	29.990418
8204.841000	1574.526000	0.539358	29.991574
8204.977000	1574.607000	0.539274	29.991927
8205.103000	1574.485000	0.539411	29.991672
8205.239000	1574.303000	0.538938	29.993464
8205.375000	1574.667000	0.539069	29.992561
8205.511000	1574.566000	0.539084	29.992639
8205.647000	1574.890000	0.539403	29.991788
8205.773000	1574.748000	0.539236	29.990700
8205.909000	1574.687000	0.539403	29.990759
8206.045000	1574.728000	0.538876	29.991545
8206.181000	1574.586000	0.539237	29.992373
8206.327000	1574.546000	0.538458	29.994359
8206.463000	1574.647000	0.538700	29.993651
8206.599000	1575.011000	0.539279	29.993982
8206.735000	1574.890000	0.538671	29.993279
8206.861000	1574.566000	0.538801	29.992515
8206.997000	1574.849000	0.538517	29.993487
8207.143000	1574.667000	0.539058	29.990264
8207.279000	1575.173000	0.538818	29.989198
8207.405000	1575.052000	0.538517	29.990053
8207.531000	1574.890000	0.539112	29.990554
8207.657000	1575.133000	0.538235	29.991949
8207.783000	1574.930000	0.539241	29.992681
8207.919000	1575.133000	0.538393	29.992711
8208.045000	1575.214000	0.539030	29.993933
8208.171000	1575.133000	0.538820	29.994975
8208.297000	1575.416000	0.538492	29.997980
8208.453000	1575.173000	0.538312	29.998516
8208.609000	1575.274000	0.538444	29.999426
8208.745000	1575.295000	0.538804	30.001156
8208.871000	1575.234000	0.537971	30.002986
8208.997000	1575.315000	0.537655	30.002710
8209.133000	1575.214000	0.538432	30.005160
8209.259000	1575.618000	0.538609	30.005691
8209.395000	1575.254000	0.538633	30.007174
8209.541000	1575.355000	0.538779	30.009159
8209.677000	1575.578000	0.538467	30.009586
8209.833000	1575.416000	0.537705	30.008962
8209.959000	1575.517000	0.538337	30.007597
8210.105000	1575.295000	0.538467	30.004971
8210.231000	1575.477000	0.538819	30.005227
8210.357000	1575.436000	0.538542	30.004937
8210.483000	1575.598000	0.538094	30.005618
8210.619000	1575.477000	0.538517	30.003425
8210.745000	1575.639000	0.538706	30.001667
8210.881000	1575.699000	0.538341	30.001141
8211.017000	1575.760000	0.538503	29.999871
8211.153000	1575.983000	0.538706	29.997495
8211.289000	1575.780000	0.539274	29.995709
8211.425000	1575.780000	0.538915	29.992200
8211.581000	1575.841000	0.537734	29.994577
8211.707000	1575.639000	0.538650	29.996864
8211.833000	1576.023000	0.538002	29.999852
8211.979000	1575.780000	0.538610	30.001453
8212.105000	1575.780000	0.539464	30.002210
8212.231000	1575.881000	0.538503	30.008422
8212.367000	1575.841000	0.539122	30.009560
8212.503000	1575.720000	0.538071	30.010215
8212.639000	1575.861000	0.538388	30.007831
8212.775000	1575.922000	0.538745	30.007054
8212.911000	1575.962000	0.538875	30.007220
8213.047000	1576.064000	0.538554	30.007175
8213.183000	1576.306000	0.538783	30.005286
8213.329000	1575.942000	0.538282	30.003057
8213.465000	1576.327000	0.539194	30.000912
8213.591000	1576.124000	0.538736	29.999257
8213.717000	1576.266000	0.539031	30.000369
8213.853000	1576.367000	0.538268	29.997920
8213.989000	1576.610000	0.538887	29.997132
8214.125000	1576.529000	0.539067	29.995586
8214.261000	1576.347000	0.539021	29.994109
8214.397000	1576.387000	0.539237	29.993667
8214.533000	1576.165000	0.539643	29.991454
8214.669000	1576.448000	0.538964	29.991368
8214.805000	1576.590000	0.539574	29.991972
8214.951000	1576.650000	0.539711	29.990782
8215.087000	1576.650000	0.539132	29.992226
8215.213000	1576.347000	0.538685	29.993612
8215.349000	1576.590000	0.539519	29.997864
8215.475000	1576.590000	0.538842	29.997663
8215.611000	1576.488000	0.539265	29.999841
8215.747000	1576.832000	0.539294	29.996675
8215.893000	1576.569000	0.539276	29.996576
8216.019000	1576.509000	0.539785	29.995676
8216.155000	1576.509000	0.538566	29.993536
8216.291000	1576.630000	0.540079	29.990823
8216.427000	1576.954000	0.539188	29.989263
8216.573000	1576.832000	0.539751	29.988664
8216.709000	1576.812000	0.539369	29.991608
8216.845000	1576.853000	0.538751	29.991346
8216.971000	1576.873000	0.539217	29.992611
8217.107000	1577.197000	0.539332	29.992492
8217.233000	1576.671000	0.539200	29.993294
8217.379000	1577.096000	0.539151	29.992879
8217.505000	1576.832000	0.539368	29.993274
8217.641000	1577.217000	0.539394	29.991102
8217.777000	1576.934000	0.539049	29.993079
8217.913000	1577.035000	0.539380	29.991775
8218.049000	1577.156000	0.539444	29.991479
8218.185000	1577.035000	0.539625	29.992897
8218.331000	1577.015000	0.539581	29.993333
8218.477000	1577.136000	0.539353	29.994481
8218.603000	1577.197000	0.539684	29.997743
8218.729000	1577.318000	0.538884	29.996461
8218.865000	1577.156000	0.539680	29.999100
8218.991000	1577.318000	0.539646	29.999011
8219.127000	1577.318000	0.539047	29.999634
8219.263000	1577.399000	0.539705	29.997051
8219.419000	1577.237000	0.539536	29.997852
8219.545000	1577.642000	0.539648	29.995963
8219.671000	1577.359000	0.539073	29.997146
8219.807000	1577.298000	0.539517	29.997414
8219.943000	1577.278000	0.539999	29.998633
8220.079000	1577.460000	0.539425	29.997132
8220.215000	1577.642000	0.538857	29.999876
8220.351000	1577.359000	0.539923	30.001289
8220.477000	1577.197000	0.539532	30.002912
8220.603000	1577.379000	0.539073	30.005069
8220.729000	1577.622000	0.539374	30.007001
8220.855000	1577.703000	0.539083	30.009271
8220.991000	1577.581000	0.538387	30.009267
8221.117000	1577.804000	0.538615	30.010161
8221.253000	1577.662000	0.538766	30.010265
8221.389000	1577.824000	0.539101	30.010508
8221.525000	1577.703000	0.539422	30.010519
8221.661000	1577.865000	0.539215	30.011346
8221.797000	1577.763000	0.539474	30.009784
8221.933000	1578.047000	0.538856	30.011294
8222.079000	1578.026000	0.538491	30.013372
8222.205000	1577.824000	0.538868	30.015212
8222.331000	1577.844000	0.539249	30.016859
8222.457000	1577.784000	0.539325	30.018619
8222.603000	1578.107000	0.539220	30.017342
8222.759000	1578.370000	0.538418	30.014249
8222.885000	1578.087000	0.539083	30.013232
8223.021000	1578.087000	0.539688	30.011386
8223.147000	1578.350000	0.539687	30.005112
8223.283000	1578.067000	0.539318	30.001969
8223.419000	1578.391000	0.539527	29.998330
8223.555000	1578.168000	0.539316	29.996576
8223.691000	1578.532000	0.539275	29.994826
8223.827000	1578.128000	0.539089	29.993723
8223.963000	1578.391000	0.540274	29.992067
8224.099000	1578.431000	0.540044	29.991234
8224.235000	1578.249000	0.539602	29.990584
8224.361000	1578.593000	0.539252	29.991052
8224.487000	1578.735000	0.539356	29.991457
8224.633000	1578.714000	0.538945	29.993043
8224.769000	1578.492000	0.539158	29.993714
8224.905000	1578.755000	0.538978	29.995161
8225.041000	1578.876000	0.539393	29.999750
8225.187000	1578.633000	0.538665	30.001197
8225.323000	1578.573000	0.539266	30.003201
8225.449000	1578.633000	0.538761	30.004006
8225.595000	1578.593000	0.538905	30.005299
8225.721000	1578.451000	0.538473	30.006111
8225.857000	1578.553000	0.539295	30.004813
8225.993000	1578.816000	0.538856	30.004184
8226.129000	1578.633000	0.538674	30.003024
8226.265000	1578.836000	0.538651	30.003186
8226.401000	1578.957000	0.538648	30.003291
8226.537000	1578.957000	0.539116	30.005220
8226.673000	1578.654000	0.538904	30.003646
8226.829000	1579.119000	0.538674	30.005523
8226.965000	1578.957000	0.539113	30.003517
8227.091000	1579.139000	0.538805	30.004677
8227.227000	1578.977000	0.538300	30.001701
8227.363000	1579.099000	0.539177	29.999547
8227.489000	1579.119000	0.538949	29.996029
8227.625000	1579.200000	0.538179	29.994011
8227.751000	1579.079000	0.537941	29.994567
8227.887000	1579.018000	0.537927	29.992512
8228.023000	1579.119000	0.538596	29.991153
8228.169000	1579.261000	0.538623	29.989806
8228.325000	1579.281000	0.538685	29.991250
8228.451000	1579.038000	0.539029	29.991947
8228.577000	1579.200000	0.539162	29.992729
8228.723000	1579.524000	0.538050	29.992587
8228.849000	1579.585000	0.538363	29.996456
8228.975000	1579.362000	0.538158	29.997183
8229.111000	1579.686000	0.538709	29.997880
8229.237000	1579.443000	0.538295	30.000452
8229.373000	1579.585000	0.538699	30.000088
8229.509000	1579.423000	0.538653	30.000505
8229.665000	1579.585000	0.538282	30.001951
8229.791000	1579.544000	0.538066	30.001395
8229.927000	1579.362000	0.538301	29.998289
8230.073000	1579.605000	0.538276	29.995880
8230.229000	1579.726000	0.538421	29.994411
8230.355000	1579.746000	0.538247	29.992791
8230.491000	1579.625000	0.538719	29.992717
8230.627000	1579.625000	0.538320	29.991886
8230.763000	1580.010000	0.538409	29.988587
8230.899000	1579.827000	0.538017	29.988322
8231.035000	1579.868000	0.538301	29.990060
8231.171000	1580.030000	0.538157	29.992435
8231.317000	1579.848000	0.538045	29.993268
8231.443000	1579.746000	0.538176	29.995141
8231.579000	1579.848000	0.538597	29.994922
8231.715000	1580.090000	0.538287	29.995336
8231.851000	1579.969000	0.538720	29.997243
8231.987000	1580.192000	0.538041	29.998211
8232.113000	1580.090000	0.538163	29.997799
8232.259000	1579.969000	0.538525	29.995825
8232.385000	1579.969000	0.537780	29.993576
8232.521000	1579.868000	0.538018	29.992142
8232.657000	1580.151000	0.537740	29.991857
8232.813000	1580.192000	0.537895	29.991589
8232.939000	1579.969000	0.538251	29.990770
8233.075000	1580.131000	0.537966	29.990809
8233.201000	1580.151000	0.537491	29.991848
8233.337000	1580.475000	0.537170	29.991803
8233.473000	1580.212000	0.537483	29.991271
8233.609000	1580.374000	0.537620	29.991994
8233.755000	1580.455000	0.537786	29.990378
8233.881000	1580.232000	0.537802	29.989664
8234.017000	1580.354000	0.538282	29.989362
8234.143000	1580.536000	0.537383	29.988088
8234.279000	1580.434000	0.537574	29.989787
8234.415000	1580.313000	0.538367	29.990669
8234.571000	1580.677000	0.537939	29.991265
8234.697000	1580.536000	0.538086	29.993274
8234.853000	1580.617000	0.537281	29.993834
8234.999000	1580.799000	0.537794	29.993717
8235.135000	1580.576000	0.537600	29.992266
8235.271000	1580.576000	0.537805	29.990660
8235.407000	1580.617000	0.537964	29.991257
8235.533000	1580.718000	0.538084	29.992767
8235.669000	1580.556000	0.537190	29.991406
8235.815000	1580.657000	0.538077	29.991541
8235.981000	1580.718000	0.538529	29.991650
8236.117000	1580.778000	0.538054	29.993622
8236.253000	1580.819000	0.537420	29.994162
8236.389000	1580.981000	0.537669	29.994041
8236.535000	1580.698000	0.537853	29.994278
8236.671000	1580.981000	0.538102	29.994959
8236.827000	1581.345000	0.537661	29.996071
8236.953000	1581.203000	0.537565	29.997854
8237.099000	1581.062000	0.538019	29.998608
8237.235000	1581.183000	0.537461	29.998975
8237.371000	1581.224000	0.537750	29.999483
8237.497000	1581.122000	0.537613	29.998775
8237.623000	1581.284000	0.537023	29.998060
8237.749000	1580.900000	0.537132	29.998189
8237.885000	1581.305000	0.537890	29.997185
8238.031000	1581.082000	0.537368	29.996848
8238.157000	1581.305000	0.537230	29.994542
8238.283000	1581.507000	0.537188	29.995696
8238.429000	1581.284000	0.537351	29.995229
8238.565000	1581.345000	0.537506	29.993342
8238.701000	1581.345000	0.537137	29.993936
8238.827000	1581.588000	0.537239	29.993632
8238.953000	1581.365000	0.537706	29.994854
8239.079000	1581.345000	0.536880	29.993699
8239.205000	1581.446000	0.537253	29.992143
8239.341000	1581.730000	0.537321	29.992502
8239.467000	1581.466000	0.536662	29.995873
8239.593000	1581.487000	0.537465	29.996200
8239.729000	1581.649000	0.536556	29.993558
8239.875000	1581.345000	0.537669	29.992621
8240.011000	1581.689000	0.536899	29.991458
8240.137000	1581.790000	0.537403	29.994278
8240.273000	1581.831000	0.537175	29.992495
8240.409000	1581.770000	0.536722	29.991544
8240.545000	1581.810000	0.536536	29.987790
8240.681000	1581.810000	0.537324	29.988043
8240.837000	1581.912000	0.536978	29.988383
8240.963000	1581.608000	0.537306	29.988980
8241.089000	1581.628000	0.536250	29.988951
8241.225000	1581.972000	0.537175	29.989057
8241.381000	1581.871000	0.537353	29.988725
8241.507000	1582.114000	0.536620	29.990350
8241.633000	1581.790000	0.537390	29.992425
8241.769000	1582.175000	0.536956	29.992462
8241.895000	1581.952000	0.536446	29.992543
8242.031000	1581.993000	0.536788	29.992459
8242.167000	1582.114000	0.537276	29.994426
8242.313000	1581.932000	0.536828	29.994144
8242.439000	1582.013000	0.536821	29.994514
8242.575000	1581.891000	0.536803	29.992688
8242.711000	1582.215000	0.536682	29.993046
8242.847000	1582.094000	0.536488	29.992404
8242.983000	1582.134000	0.536431	29.993279
8243.119000	1582.296000	0.536611	29.992809
8243.255000	1582.620000	0.536167	29.992357
8243.381000	1582.418000	0.536614	29.992663
8243.507000	1582.134000	0.536752	29.993325
8243.633000	1582.478000	0.536454	29.994926
8243.759000	1582.579000	0.536836	29.995604
8243.895000	1582.559000	0.536620	29.997842
8244.021000	1582.499000	0.537224	29.996923
8244.167000	1582.154000	0.536442	29.996391
8244.323000	1582.620000	0.536126	29.997047
8244.449000	1582.660000	0.536294	29.997135
8244.575000	1582.499000	0.536332	29.997130
8244.721000	1582.681000	0.536115	29.996663
8244.857000	1582.883000	0.536325	29.994746
8244.983000	1583.085000	0.536395	29.996838
8245.109000	1582.802000	0.536309	29.998211
8245.235000	1583.045000	0.536442	29.999094
8245.371000	1582.458000	0.536746	29.998146
8245.507000	1582.883000	0.536688	29.999184
8245.653000	1582.377000	0.536698	30.002323
8245.779000	1582.681000	0.536749	30.002614
8245.915000	1582.721000	0.536737	30.004068
8246.061000	1582.863000	0.536500	30.003716
8246.197000	1582.681000	0.536879	30.005527
8246.323000	1582.640000	0.535576	30.006423
8246.459000	1583.045000	0.536315	30.007164
8246.595000	1583.045000	0.536038	30.006858
8246.721000	1583.146000	0.535943	30.005958
